emerald_id,name,ra,dec,z_spec,status,priority,jwst_program_id,notes,ancillary_assets,f200w,f444w
DIV-1078646,JADES-1078646,189.2262400,62.2028900,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.38,27.40
DIV-1078675,JADES-1078675,189.3001600,62.2033270,2.924,observed,low,8018,Coordinates from JADES DR5 catalog,[],23.61,21.82
DIV-1078691,JADES-1078691,189.2785800,62.2032170,5.04619,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.94,26.41
DIV-1078692,JADES-1078692,189.2787200,62.2032200,5.04798,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.39,26.56
DIV-1078776,JADES-1078776,189.2036400,62.2046740,5.17697,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.18,27.65
DIV-1078891,JADES-1078891,189.2258300,62.2042200,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.37,25.83
DIV-1078892,JADES-1078892,189.2259400,62.2043700,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],25.43,24.56
DIV-1079072,JADES-1079072,189.1864500,62.2052080,5.79727,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.63,27.71
DIV-1079154,JADES-1079154,189.3218400,62.2056730,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],25.74,25.83
DIV-1079313,JADES-1079313,189.2855000,62.2068200,5.231,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.58,25.85
DIV-1079801,JADES-1079801,189.1923400,62.2096060,4.35006,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.19,27.39
DIV-1079874,JADES-1079874,189.1897700,62.2101400,5.53395,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.66,26.92
DIV-1080070,JADES-1080070,189.1911200,62.2120900,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1060169 (sep=0.66"")",[],27.88,28.15
DIV-1080232,JADES-1080232,189.1831700,62.2139550,0.559,observed,low,8018,Coordinates from JADES DR5 catalog,[],21.63,21.77
DIV-1080263,JADES-1080263,189.2078400,62.2137400,4.20439,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.38,28.46
DIV-1080381,JADES-1080381,189.2036000,62.2123370,4.61265,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.16,27.63
DIV-1080391,JADES-1080391,189.1942400,62.2125130,4.615662816,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.00,27.04
DIV-1080541,JADES-1080541,189.2068200,62.2135000,5.53362,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.38,26.83
DIV-1080601,JADES-1080601,189.1816300,62.2136100,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.22,26.14
DIV-1080834,JADES-1080834,189.2744100,62.2158700,4.15291,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.23,27.61
DIV-1080875,JADES-1080875,189.2063000,62.2153320,5.18516,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.86,26.18
DIV-1080895,JADES-1080895,189.1829200,62.2153430,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.36,27.05
DIV-1081003,JADES-1081003,189.2865100,62.2160700,2.269,observed,low,8018,Coordinates from JADES DR5 catalog,[],23.31,23.04
DIV-1081026,JADES-1081026,189.2881800,62.2160720,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],24.59,24.41
DIV-1081037,JADES-1081037,189.2600600,62.2161030,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.52,26.42
DIV-1081055,JADES-1081055,189.2917200,62.2163620,4.61137,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.07,27.05
DIV-1081110,JADES-1081110,189.3043400,62.2165370,5.1196,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.07,27.14
DIV-1081133,JADES-1081133,189.3013500,62.2168350,5.21948,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.47,28.07
DIV-1081216,JADES-1081216,189.1756700,62.2180820,2.003,observed,low,8018,Coordinates from JADES DR5 catalog,[],24.22,23.70
DIV-1081409,JADES-1081409,189.2769000,62.2191200,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.94,27.99
DIV-1081462,JADES-1081462,189.2071400,62.2203000,0.473,observed,low,8018,Coordinates from JADES DR5 catalog,[],21.95,21.55
DIV-1081486,JADES-1081486,189.3063800,62.2195300,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.64,28.55
DIV-1081490,JADES-1081490,189.2709200,62.2196800,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.57,28.04
DIV-1081491,JADES-1081491,189.2711300,62.2197570,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.24,27.32
DIV-1081573,JADES-1081573,189.2089000,62.2202870,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.91,28.34
DIV-1081849,JADES-1081849,189.2999300,62.2238200,1.994,observed,low,8018,Coordinates from JADES DR5 catalog,[],24.41,22.15
DIV-1081949,JADES-1081949,189.1852900,62.2237930,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.57,28.79
DIV-1082074,JADES-1082074,189.2558600,62.2251470,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.56,26.49
DIV-1082076,JADES-1082076,189.2576400,62.2251400,1.228,observed,low,8018,Coordinates from JADES DR5 catalog,[],23.32,22.30
DIV-1082246,JADES-1082246,189.2185000,62.2271840,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],25.72,26.10
DIV-1082774,JADES-1082774,189.2603900,62.2333000,5.35515,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.67,27.08
DIV-1082780,JADES-1082780,189.2567600,62.2334900,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1120974 (sep=0.18"")",[],25.33,25.52
DIV-1082812,JADES-1082812,189.2671200,62.2340900,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],24.87,24.69
DIV-1082830,JADES-1082830,189.2378800,62.2340850,5.795283168,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.28,27.33
DIV-1082898,JADES-1082898,189.2799800,62.2355900,2.483,observed,low,8018,Coordinates from JADES DR5 catalog,[],23.52,21.89
DIV-1082961,JADES-1082961,189.2547100,62.2367740,5.09479,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.78,26.66
DIV-1083128,JADES-1083128,189.2693300,62.2414320,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],20.90,21.04
DIV-1083273,JADES-1083273,189.2621000,62.2469100,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.44,27.62
DIV-1086286,JADES-1086286,189.3040300,62.2244950,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],24.54,24.24
DIV-1086855,JADES-1086855,189.2865100,62.2381480,4.41,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.03,24.78
DIV-1087091,JADES-1087091,189.2847600,62.2424470,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,25.87
DIV-1087148,JADES-1087148,189.3010600,62.2433400,4.38276,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.40,27.14
DIV-1087388,JADES-1087388,189.2810200,62.2473140,5.54,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,22.99
DIV-1087572,JADES-1087572,189.3070000,62.2497560,5.18998,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.44,26.87
DIV-1087613,JADES-1087613,189.2724200,62.2503700,5.23507,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.88
DIV-1087667,JADES-1087667,189.3071100,62.2507170,5.19762,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,27.35
DIV-1087730,JADES-1087730,189.2853100,62.2514100,5.27848,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.76
DIV-1087731,JADES-1087731,189.2676400,62.2514100,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,27.33
DIV-1087803,JADES-1087803,189.2588500,62.2523000,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,25.74
DIV-1088086,JADES-1088086,189.1130700,62.2549900,4.41468,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.62
DIV-1088220,JADES-1088220,189.1330600,62.2565650,5.279,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.56,27.45
DIV-1088267,JADES-1088267,189.1122700,62.2571140,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.66
DIV-1088334,JADES-1088334,189.1281400,62.2579800,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,25.07
DIV-1088779,JADES-1088779,189.1283900,62.2627800,5.86303,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.89
DIV-1089540,JADES-1089540,189.1737400,62.2717800,7.613,observed,low,8018,Coordinates from JADES DR5 catalog,[],29.18,27.43
DIV-1089843,JADES-1089843,189.1952500,62.2755660,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],26.93,27.45
DIV-1093673,JADES-1093673,189.2654600,62.2484780,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1093672 (sep=0.40"")",[],25.83,25.46
DIV-1093835,JADES-1093835,189.2667100,62.2508850,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,26.29
DIV-1093846,JADES-1093846,189.3025800,62.2511520,5.18673,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,25.42
DIV-1095049,JADES-1095049,189.2144000,62.2784160,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],25.84,24.20
DIV-1095051,JADES-1095051,189.2017200,62.2785800,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],25.30,25.03
DIV-1102384,JADES-1102384,189.2711500,62.2550500,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,27.61
DIV-1110323,JADES-1110323,189.2829600,62.2421340,7.53875,observed,low,8018,Coordinates from JADES DR5 catalog,[],99,28.34
DIV-1113885,JADES-1113885,189.1886000,62.2680660,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1222541 (sep=0.08"")",[],28.83,28.91
DIV-1114523,JADES-1114523,189.1729400,62.2964860,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1021611 (sep=0.52"")",[],27.08,26.63
DIV-1116182,JADES-1116182,189.0967000,62.2766150,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.08,28.01
DIV-1117757,JADES-1117757,189.2372700,62.1903100,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.59,27.17
DIV-1118477,JADES-1118477,189.1942100,62.2250860,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1214156 (sep=0.05"")",[],27.07,27.07
DIV-1120155,JADES-1120155,189.3017300,62.2055660,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1188001 (sep=1.07"")",[],29.17,29.51
DIV-1120597,JADES-1120597,189.2924300,62.2050630,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1078945 (sep=0.53"")",[],27.42,26.98
DIV-1120664,JADES-1120664,189.2757100,62.2085400,5.17402,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.72,27.52
DIV-1120816,JADES-1120816,189.2816500,62.2161330,4.76158,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.00,25.64
DIV-1120944,JADES-1120944,189.2132700,62.2302440,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1082522 (sep=0.11"")",[],24.76,24.71
DIV-1120994,JADES-1120994,189.2377300,62.2365200,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1226292 (sep=0.05"")",[],29.58,27.96
DIV-1177913,JADES-1177913,189.2310600,62.2588420,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.65,28.32
DIV-1178028,JADES-1178028,189.1045000,62.2804220,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1178026 (sep=1.99"")",[],26.06,26.49
DIV-1178039,JADES-1178039,189.1038800,62.2866200,5.646,observed,low,8018,Coordinates from JADES DR5 catalog,[],28.02,27.86
DIV-1178651,JADES-1178651,189.1630700,62.3076170,1,observed,low,8018,Coordinates from JADES DR5 catalog,[],27.26,27.64
DIV-1180863,JADES-1180863,189.2123000,62.1912770,1,observed,low,8018,"Coordinates via PRISM s2d header + DR5 nearest match ID 1187557 (sep=0.20"")",[],27.29,27.46
